"","male","age","educ6","ownhome","income","micro_service","micro_english","micro_afraid","micro_honest","micro_namecall","micro_harassed","micro_pronounce","micro_stem","micro_creative","discrim_promotion","discrim_fired","discrim_hired","discrim_police","discrim_housing","discrim_neighbor","id_asianam","id_ethnic","id_ethnicam","id_asian","id_american","id2_asianam","id2_ethnic","id2_ethnicam","id2_asian","id2_american","linkedfate_race","linkedfate_ethnic","commrace","commcult","commecon","commpol","inequality","bank_reg","minimum_wage","rich_tax","american_job","free_college","race","democrat","republican","states","forborn","citizen","respid","discrimination","micro_aggression"
"973",1,0.292682926829268,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,1,1,0,0.5,0.75,1,1,0,0.75,"Latino",0,0,"NY",1,0,300000529,0.166666666666667,0.777777777777778
"974",1,0.560975609756098,0.8,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Latino",0,0,"CA",0,1,350000220,0.333333333333333,0.444444444444444
"975",0,0.25609756097561,0.8,1,0.833333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,1,1,1,1,0.75,1,0.25,1,0.25,0.25,"Latino",0,0,"CA",0,1,350000009,0.166666666666667,0.222222222222222
"976",0,0.5,0.6,1,0.166666666666667,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0.75,0.5,0,0,0.5,"Latino",0,1,"CA",0,1,300000761,0.166666666666667,0.666666666666667
"977",0,0.402439024390244,0.8,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.75,1,1,1,0.25,1,"Latino",1,0,"CA",1,1,300001077,0.166666666666667,0.222222222222222
"978",0,0.707317073170732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0.75,1,1,0,1,"Latino",0,0,"CA",1,1,300001000,0,0
"979",0,0.292682926829268,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.5,1,"Latino",0,0,"CA",1,0,300000960,0,0
"980",1,0.414634146341463,0.8,1,0.333333333333333,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.75,1,1,1,0,1,"Latino",1,0,"CO",1,1,350000252,0.666666666666667,0.666666666666667
"981",1,0.329268292682927,1,0,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.25,0.75,0.5,1,0.75,0,"Latino",0,1,"CA",0,1,300000846,0,0.111111111111111
"982",0,0.609756097560976,0.4,1,0.166666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,1,0,1,1,1,0.75,0,1,"Latino",1,0,"CA",1,1,300001104,0,0.222222222222222
"983",1,0.439024390243902,0.8,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.75,1,0.5,0.75,0.25,0.5,"Latino",1,0,"CA",0,1,300000934,0,0
"984",0,0.682926829268293,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0.75,"Latino",1,0,"IL",1,1,300000582,0.166666666666667,0
"985",0,0.670731707317073,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.5,1,"Latino",1,0,"TX",1,0,300000198,0,0.111111111111111
"986",0,0.548780487804878,0.4,1,0.333333333333333,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.5,0,1,1,0,"Latino",1,0,"CA",1,1,300000313,0,0.444444444444444
"987",1,0.304878048780488,0.8,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,1,1,"Latino",0,0,"CA",1,0,350000197,0,0
"988",1,0.719512195121951,0.4,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,1,1,1,0,1,"Latino",1,0,"NY",1,1,300000693,0,0
"989",0,0.658536585365854,0.4,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.75,1,0.75,0.25,1,"Latino",0,0,"CA",1,0,300001019,0.666666666666667,0.444444444444444
"990",1,0.5,0.6,1,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.75,0,0,1,"Latino",1,0,"FL",0,1,350000489,0,0.111111111111111
"991",1,0.329268292682927,0.6,1,0.833333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,"Latino",1,0,"CO",0,1,300000444,0.333333333333333,0.222222222222222
"992",1,0.317073170731707,0.8,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.75,0.75,0.75,1,0,0.25,"Latino",1,0,"AZ",0,1,300000297,0,0.111111111111111
"993",1,0.109756097560976,0.8,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,0,0.75,0.75,0.75,0.25,0.25,1,"Latino",0,0,"IL",0,1,350000365,0.166666666666667,0
"994",1,0.463414634146341,0.6,1,0.166666666666667,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,1,1,1,1,0,1,"Latino",1,0,"TX",1,0,300000641,0,0.222222222222222
"995",0,0.536585365853659,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,1,1,1,1,1,1,1,1,1,1,"Latino",0,0,"AZ",1,0,300000442,0,0
"996",0,0.865853658536585,0.8,1,0.333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,0,0,0,0.75,0.25,1,0.75,0.25,"Latino",1,0,"TX",0,1,300000714,0,0.222222222222222
"997",1,0.560975609756098,0.4,0,0.166666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5,1,1,0.5,1,"Latino",1,0,"IL",1,1,350000482,0,0.222222222222222
"998",0,0.390243902439024,0,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,"Latino",0,0,"TX",1,0,300000703,0,0
"999",0,0.695121951219512,0.2,1,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.25,1,1,"Latino",0,0,"CA",1,0,350000143,0,0.111111111111111
"1000",0,0.536585365853659,0.2,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,1,1,1,0.5,1,1,1,1,1,"Latino",1,0,"CA",1,1,300000741,0,0
"1001",1,0.353658536585366,0.4,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,1,1,1,1,0.75,1,"Latino",0,0,"CA",1,1,300001103,0,0.111111111111111
"1002",1,0.548780487804878,0.6,1,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0.25,1,"Latino",1,0,"TX",0,1,300000042,0,0.222222222222222
"1003",0,0.621951219512195,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Latino",0,0,"FL",1,1,300000615,0,0.222222222222222
"1004",0,0.365853658536585,0.4,1,0.166666666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1,1,0,0,0.75,0.75,1,1,0.5,0.75,"Latino",1,0,"CA",1,1,300001046,0.166666666666667,0.222222222222222
"1005",0,0.573170731707317,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.75,1,0,1,0.75,"Latino",1,0,"CA",0,1,350000595,0,0.111111111111111
"1006",0,0.560975609756098,0.4,1,0.166666666666667,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,1,1,1,1,0.75,0.75,1,1,1,1,"Latino",1,0,"CA",1,1,300001084,0,0.222222222222222
"1007",0,0.207317073170732,1,1,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,"Latino",1,0,"CO",1,1,350000174,0,0.222222222222222
"1008",0,0.170731707317073,0.8,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.75,0.25,1,0,1,"Latino",0,0,"AZ",0,1,350000308,0,0
"1009",1,0.5,0.6,1,0.833333333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,1,0.75,0.75,0.75,0.75,0.75,0.75,"Latino",1,0,"CA",1,1,300000310,0.166666666666667,0.222222222222222
"1010",0,0.524390243902439,0.6,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,1,1,1,1,0,0.75,"Latino",1,0,"AZ",1,1,350000321,0,0.111111111111111
"1011",0,0.292682926829268,0.4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.75,1,"Latino",1,0,"CA",1,0,350000591,0.333333333333333,0.444444444444444
"1012",1,0.390243902439024,0.2,1,0.166666666666667,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0.25,1,"Latino",0,0,"NM",1,0,350000123,0.666666666666667,0.444444444444444
"1013",1,0.341463414634146,0.8,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.75,0.75,1,0,0.25,"Latino",0,0,"CA",0,1,300000179,0.166666666666667,0
"1014",0,0.25609756097561,0.8,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.75,1,1,1,0,0.75,"Latino",0,0,"TX",0,1,300000084,0.166666666666667,0.444444444444444
"1015",0,0.475609756097561,0.2,1,0.166666666666667,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.25,0.25,1,"Latino",1,0,"MI",1,0,300000131,0,0.555555555555556
"1016",0,0.146341463414634,1,1,0.833333333333333,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,1,1,1,1,1,1,1,1,0.25,0.75,"Latino",0,0,"TX",0,1,350000362,0.166666666666667,0.333333333333333
"1017",0,0.426829268292683,0.8,1,0.833333333333333,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,1,1,1,1,0.25,0.75,0.75,0.75,0.25,0.75,"Latino",1,0,"CA",0,1,350000618,0.833333333333333,0.555555555555556
"1018",1,0.414634146341463,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.5,0.25,0.5,1,1,"Latino",0,0,"FL",0,1,350000058,0,0
"1019",0,0.719512195121951,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,"Latino",0,0,"CA",1,1,350000403,0,0.111111111111111
"1020",1,0.548780487804878,0.8,1,0.333333333333333,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0,1,1,0.75,1,0,0.75,"Latino",0,1,"TX",1,1,300000589,0.666666666666667,0.222222222222222
"1021",1,0.585365853658537,0.4,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.75,1,1,1,0.25,1,"Latino",1,0,"CA",1,0,300000100,0,0.111111111111111
"1022",0,0.329268292682927,0.4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.75,1,1,0.5,1,"Latino",0,0,"GA",1,0,300000209,0,0.333333333333333
"1023",1,0.719512195121951,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,1,1,1,0,0.25,0.75,1,0,0,1,"Latino",1,0,"CA",1,1,300000940,0,0.555555555555556
"1024",0,0.402439024390244,0.4,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.5,0.5,1,1,1,"Latino",0,0,"CA",1,1,300001087,0,0
"1025",0,0.121951219512195,0.8,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.75,1,1,1,0,1,"Latino",1,0,"NY",0,1,350000386,0.166666666666667,0
"1026",1,0.548780487804878,0.8,1,0.666666666666667,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,0.5,0,0,0,1,"Latino",0,0,"CA",0,1,300000291,0.5,0.111111111111111
"1027",1,0.682926829268293,0.2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.75,"Latino",0,0,"CA",1,1,300000698,0.333333333333333,0.111111111111111
"1028",1,0.121951219512195,0.8,0,0.833333333333333,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.5,1,0.75,1,0,1,"Latino",1,0,"CA",0,1,350000502,0.166666666666667,0.333333333333333
"1029",1,0.573170731707317,0.6,1,0.166666666666667,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,0,0,0,1,1,1,1,0,1,"Latino",0,0,"TX",1,0,300000682,0.5,0.666666666666667
"1030",1,0.609756097560976,0.6,1,0.166666666666667,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,0,1,0,1,1,1,1,0.25,1,"Latino",1,0,"CA",0,1,350000148,0.833333333333333,0.333333333333333
"1031",1,0.646341463414634,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.75,"Latino",1,0,"CA",1,1,350000597,0.166666666666667,0.111111111111111
"1032",1,0.707317073170732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.25,0,0.75,0,0.25,"Latino",0,0,"FL",1,0,300000558,0,0
"1033",0,0.695121951219512,0.2,1,0.166666666666667,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,1,1,0,1,0,1,"Latino",1,0,"CA",1,1,300000472,0.166666666666667,0.333333333333333
"1034",0,0.304878048780488,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,1,1,1,1,0.75,1,"Latino",1,0,"CA",1,1,300000649,0,0
"1035",0,0.304878048780488,0.2,1,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Latino",1,0,"CA",1,0,300000948,0,0.111111111111111
"1036",1,0.219512195121951,1,0,0.333333333333333,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,"Latino",1,0,"NY",1,1,350000234,0.5,0.777777777777778
"1037",0,0.695121951219512,0.6,0,0.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.75,1,1,1,0,1,"Latino",1,0,"NY",1,1,300000329,0,0.111111111111111
"1038",0,0.24390243902439,0.4,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,1,0,0.75,0,1,0.25,0.75,0.75,"Latino",1,0,"NY",1,1,300000513,0.5,1
"1039",0,0.524390243902439,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.5,1,"Latino",0,0,"KS",1,0,350000451,0.166666666666667,0.222222222222222
"1040",1,0.219512195121951,0.6,1,0.333333333333333,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,1,1,1,1,0,1,"Latino",1,0,"NY",1,1,350000147,0.333333333333333,0.444444444444444
"1041",1,0.182926829268293,0.4,0,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.25,1,1,1,1,1,"Latino",1,0,"NY",1,0,300000781,0,0.111111111111111
"1042",0,0.597560975609756,0.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,1,1,0,1,0.75,1,1,1,1,"Latino",1,0,"NY",1,1,300000445,0,0.222222222222222
"1043",1,0.621951219512195,0.2,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,1,0,1,1,0.75,0.75,1,1,1,1,"Latino",1,0,"AZ",1,1,300000587,0.333333333333333,0.444444444444444
"1044",0,0.475609756097561,0.2,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1,1,1,1,1,1,1,1,0.5,1,"Latino",1,0,"NY",1,1,300000381,0.166666666666667,0.555555555555556
"1045",0,0.609756097560976,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,1,1,0,1,"Latino",0,0,"CA",1,0,300000963,0,0.111111111111111
"1046",1,0.548780487804878,1,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,1,1,1,1,1,1,1,1,0.75,1,"Latino",1,0,"NM",0,1,300000187,0,0
"1047",1,0.621951219512195,0.4,1,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,0,1,1,1,1,1,1,0.75,1,"Latino",1,0,"CA",1,1,300000742,0,0.111111111111111
"1048",0,0.646341463414634,0.8,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,0,1,0.5,1,1,1,0,1,"Latino",1,0,"TX",0,1,300000407,0,0.111111111111111
"1049",0,0.646341463414634,0,0,0.166666666666667,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,1,1,1,1,1,1,1,0,1,1,"Latino",1,0,"KS",0,1,300000652,0,0.666666666666667
"1050",0,0.536585365853659,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,"Latino",1,0,"RI",1,1,300000430,0,0.111111111111111
"1051",1,0.865853658536585,1,0,0.166666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,1,0,1,1,1,1,1,1,1,"Latino",0,1,"NY",0,1,300000028,1,1
"1052",0,0.573170731707317,0.4,1,0.666666666666667,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,1,0,0,0,0.25,"Latino",0,0,"CA",0,1,300000901,0.333333333333333,0.222222222222222
"1053",1,0.024390243902439,0.2,0,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,1,1,0.75,1,1,0.75,0.5,0.75,"Latino",1,0,"TX",1,0,300000490,0,0.222222222222222
"1054",1,0.134146341463415,1,0,0.333333333333333,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0.25,1,"Latino",1,0,"OH",1,1,350000314,0.333333333333333,0.333333333333333
"1055",1,0.51219512195122,0.2,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0,1,0,1,1,0.5,1,0.5,1,"Latino",1,0,"CA",1,0,350000460,0,0.111111111111111
"1056",0,0.902439024390244,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,0,1,0,1,1,1,1,0.25,1,"Latino",1,0,"CA",1,1,300001064,0,0.111111111111111
"1057",0,0.902439024390244,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.75,1,1,1,0,1,"Latino",1,0,"CA",1,1,300001060,0,0
"1058",0,0.670731707317073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0.25,1,"Latino",1,0,"CA",1,1,300001039,0,0
"1059",0,0.51219512195122,0.4,1,0.333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,"Latino",0,0,"CA",1,0,300001091,0,0.222222222222222
"1060",0,0.329268292682927,0.6,1,0.166666666666667,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.75,0.75,1,0.75,1,"Latino",1,0,"CA",1,1,300000859,0.333333333333333,0.222222222222222
"1061",0,0.304878048780488,0.8,1,0.833333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.5,0.75,0.75,0.75,0.75,1,"Latino",0,1,"OK",1,1,300000521,0,0.111111111111111
"1062",1,0.024390243902439,0.2,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.75,0.75,0.75,0.5,0.5,"Latino",0,0,"CA",0,1,300000301,0.166666666666667,0.666666666666667
"1063",0,0.24390243902439,0.4,1,0.166666666666667,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.75,1,0.75,0.75,0.5,1,"Latino",0,0,"AZ",1,0,300000438,0,0.333333333333333
"1064",1,0.829268292682927,1,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,0,0,0.5,0.5,1,1,0.25,1,"Latino",0,0,"CA",0,1,300001059,0,0.222222222222222
"1065",1,0.74390243902439,0.2,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.75,0.75,0.75,0.75,0.25,0.75,"Latino",0,1,"LA",1,1,350000291,0,0.777777777777778
"1066",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,"Latino",0,0,"TX",0,1,300000063,0,0.333333333333333
"1067",1,0.134146341463415,0.8,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"Latino",0,1,"FL",0,1,350000298,0,0.111111111111111
"1068",0,0.609756097560976,0.4,1,0.166666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,"Latino",1,0,"TX",0,1,300000655,0,0.222222222222222
"1069",0,0.341463414634146,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,1,0.5,1,0.75,0.75,"Latino",0,1,"FL",1,1,300000386,0.166666666666667,0.111111111111111
"1070",1,0.5,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,1,0.5,1,"Latino",0,1,"CA",1,1,300000850,0,0
"1071",1,0.463414634146341,0.2,0,0.166666666666667,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,1,1,0.5,1,"Latino",1,0,"CA",1,0,350000573,0.166666666666667,0.666666666666667
